sentiment,message,tweetid
-1,RT @RNCleveland: World leaders duped by manipulated global warming data  https://t.co/4lEvdr7Byc,839292
-1,"The HORROR! Chelsea Clinton blames diabetes on climate change, gets fact-checked HARD https://t.co/70QmfMQAe2 via @twitchyteam",973420
-1,RT @SpencerHaberman: @DC_Politix @SenSanders @billmckibben That is why it went from Global cooling in the 60s-70s to global warming in t…,100297
-1,"Watched this climate change documentary with leonardo di caprio. Zero science all emotion. Conclusion. Taxes. 

https://t.co/wZRznZdA8W",480949
-1,RT @crazyeasypig: @latimes @latimesopinion Doesnt the climate change 4 times a year??,720366
-1,RT @mp3michael: People: plz follow @SteveSGoddard who puts all the global warming scare tactics into historical context. https://t.co/MNX9L…,523145
-1,RT @Jimbo679: #islamicState is due to global warming https://t.co/FxtsYukI0d,996502
-1,They changed it from global warming to climate change because the warming stoped. Lol https://t.co/fx8k1fSDkQ,701237
-1,"RT @krauthammer: Obama fiddles (climate change, Gitmo, now visit to Havana); the world burns – as Iran, Russia, China, ISIS march. https://…",355018
-1,"RT @SteveSGoddard: Before global warming, Kachina Peak used to be snow covered. Now it is covered with snow https://t.co/5P1JgAqHbA",59589
-1,"@LisaBloom @nytimes 
Have you noticed the Democrats don't call it global warming anymore? Now it's climate change.",962309
-1,RT @WSCP1: U.S. &amp; Europe tried to get climate scientists to downplay lack of global warming over last 15 years https://t.co/AWaEHPeKJ5 #tcoÃ¢â‚¬Â¦,896997
-1,"Liberals: Don't trust data. Clinton trusted data &amp; look what happened to her. Therefore, climate change isn't real. https://t.co/ic9sPPz7BA",493745
-1,"RT @PMgeezer: 'How the global warming fraud will collapse'
#Jan20 @SteveSGoddard  https://t.co/CUKK2sMVY8",140454
-1,I went outside today and it was quite chilly! What happened to so-called global warming? It just local warming? #JustAsking #Science #MAGA,125975
-1,@Judetruth @SteveSGoddard you believe in the global warming hoax?,458377
-1,"@RonaldGranieri @EsotericCD Agree, but you will rally (distract) Republicans if you make this a referendum about climate change hysteria.",471639
-1,@BernieSanders $20 trillion in debt Trumps any climate change issue! Sanders is a senile old bastard that would rather see the USA bankrupt!,354386
-1,@FoxNews hey �� where is the global warming looks like weather,801134
-1,RT @tan123: 'just some points to bring in to question the militant orthodoxy of the current climate change universe' https://t.co/7EHFteZgrK,36041
-1,"RT @TrumpSuperPAC: #TRUMP wasn't fooled, but Obama &amp; other world leaders were duped by manipulated global warming data! #G20Summit https://…",327489
-1,"RT @DBloom451: EPA chief Pruitt rightly points out carbon dioxide is not primary contributor to global warming... THE☀️SUN is.
https://t.co…",977109
-1,@Grant503 @haneyjonesr Even Arab newsmen mock BHO's global warming screed https://t.co/OWPxkqKrKp Ã¢â‚¬Â¦ This is hilarious.,832799
-1,@realDonaldTrump Don't tread on climate change. It has always been a hoax. The reason why this stupidity came into… https://t.co/YjJIw7JWO9,69167
-1,RT @Stevenwhirsch99: Obama can take a 747 plane to rally for Hillary and then ask us (tax-payers) to support 'climate change'. Hypocrite muÃ¢â‚¬Â¦,333361
-1,@spdustin @AstroPeggy @POTUS @Space_Station Why is against science to dispute a theory like global warming but reli… https://t.co/po57YMxiZn,776445
-1,RT @PrisonPlanet: A bunch of Oxford elitists want to tax the food of poor people because 'climate change'. How about fuck off instead? httpÃ¢â‚¬Â¦,226417
-1,"Libs consider man-made climate change to be written in stone but gender is fluid
Conclusion? They're idiots
#ConfessYourUnpopularOpinion",892312
-1,"@drjillstein Honey, you said that Istanbul was climate change, no one can take you seriously.",424355
-1,"RT @C4Constitution: @AmyMek 
@stephenkbannon So glad for your common sense &amp; position to MAGA!
And yes, climate change agenda is a big $$$m…",677311
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",467991
-1,"RT @PolitixGal: Over past decade, global temps hv not increased; global warming has ceased &amp; signs of future deep temp drop. https://t.co/LÃ¢â‚¬Â¦",849994
-1,@NASA Do you have any actual evidence of a moon landing or global warming? The moon is just a stupid rock that influences tides. #science,303923
-1,"RT @Dehneh1: Shocking! Not really....

World leaders duped by manipulated global warming data https://t.co/Q85ycL1NM0 via @MailOnline",966890
-1,RT @AngryAmerican97: Where is your Science now! So much money spent on global warming...so many resources wasted! https://t.co/O0jgGON3xV,279761
-1,RT @realDonaldTrump: The global warming we should be worried about is the global warming caused by NUCLEAR WEAPONS in the hands of crazy orÃ¢â‚¬Â¦,899796
-1,"Can't wait for @LeoDiCaprio to say the real danger is climate change, #londonbridge #MAGA",139475
-1,@brhodes Man made climate change is a hoax,383672
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",999013
-1,@Altavistagoogle @bmyska global warming my ass ..North America &amp; Europe in a deep freeze ..Please give us some global warming !!,677687
-1,"RT @SteveSGoddard: Forty years ago, the @nytimes blamed African drought and famine on global cooling. Now they blame global warming.… ",977942
-1,"RT @MiddleUSA: If lefties weren't always melting down, how might that effect global warming? Would they be better at the equator oÃ¢â‚¬Â¦",145985
-1,@magslol global warming is a Chinese hoax,767039
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,799807
-1,"RT @AllNewsAlliance: The game is up for climate change believers 
https://t.co/PwOrm8Lq4E #ClimateChange #GlobalWarming #Hoax",770549
-1,"Dino Survey: by 10-1 margin, Americans think Al Gore is a FOS fraud selling climate change courses at his speeches.
 https://t.co/rk5Y29d8d5",420367
-1,RT @JunkScience: Gore Effect: It's snowing at the #PeoplesClimateMarch against global warming in Denver. https://t.co/QEzG5S8dOf,567356
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,522638
-1,Bad news for climate change boondogglers: Washington Times: Predicting tomorrow's weather… https://t.co/yGDgDE8wnD,163229
-1,"RT @MissLizzyNJ: The tristate area had a blizzard on April 12, 1875. Was that due to global warming as well? https://t.co/eHeW8RhFIm",703862
-1,"Drag, drop, @Sway. Look what I just made! | 'global warming' |  https://t.co/L1k5YHrQYG Thank you Rajni @manishachan23 @MeenakshiUberoi",606465
-1,"why are we still spending $22 billion a year on global warming initiatives, and where is the money going? https://t.co/owyxTpv8bn",678046
-1,RT @cvpayne: Man-made climate change crowd barely restraining glee over successive hurricanes like Katrina aftermath. Another chance to hi…,708143
-1,"The Left won't allow Alternative Facts in the 'global warming' debate, either. To not allow differing views isn't Science, it's totalitarian",914431
-1,RT @rusty5158: Researchers find Antarctic Sea Ice has not 'shrunk' in '100 years' so much for the great global warming hoax https://t.co/fV…,534556
-1,#ThingsTrumpThinksAreOverrated climate change (which is utter and complete bullshit),668606
-1,This is word salad. Just spewing gibberish hoping some fools fall for your race hustling and climate change scam! S… https://t.co/A4jGA3x79M,408287
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",243511
-1,RT @peddoc63: This is what 'environmentalists' do to our Planet �� Save the planet by exposing climate change loons. #climatemarch https://t…,631021
-1,"RT @RealJamesWoods: Federal scientist cooked climate change books ahead of Obama presentation, whistle blower charges ///#NoSurpriseHere ht…",754803
-1,"The real problem is not global warming but global cooling. In fact, we are in crash mode. #globalcooling… https://t.co/sylHcDR7in",513561
-1,"RT @FoundinNV: John Kerry lands in Antarctica, he can now officially say he's looked everywhere 4 global warming and can't find it https://Ã¢â‚¬Â¦",493648
-1,"@ninaspringle @JimHarris @ChristineMilne 

Because the delusions of climate change disaster still limit rationale t… https://t.co/nLoNy3Z5Nq",508898
-1,"The @Guardian's 4th mention of 'global warming' fretted about Russian land use melting the Arctic... from July 16,… https://t.co/tLXJmFgymz",578200
-1,I see an unholy alliance between PP and climate change nuts on the horizon. https://t.co/5xDPkXjJ3K,852787
-1,@murrayjohnsonjr @AstroKatie @KetanJ0 u must not understand that global warming is just a theory. Never been proved,926229
-1,Science-fiction personality preaches a fearful narrative from the altar of man-made global warming: https://t.co/k9Q2Qo9835 #climate,726028
-1,RT @USFreedomArmy: Can anyone say 'Man-made global warming?' The MSM lies keep coming. Enlist &amp; join our patriots at…,1422
-1,Liberals changed the term 'global warming' to 'climate change'; because it didn't. Only a $ laundering for Plutocracy #PoliticallyReactive,841847
-1,@greenpeaceusa hey dumbfucks climate change is a hoax n we trump supporters will stop you from protesting drilling. We'll put up a wall guns,205844
-1,RT @hrkbenowen: Tucker Carlson obliterates leftists over Paris Accord: ‘Shut up and believe’ is climate change creed https://t.co/Db9Hf7gNrY,329497
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",230157
-1,"RT @wrmead: By focusing on climate change, the NYT completely botched its story on Mexico City's myriad problems: https://t.co/4eFLK2OVJ1",548220
-1,@DanaHoule But climate change is a Chinese hoax.,625660
-1,@DineshDSouza @cenkuygur I like how it went from global cooling to warming and now just climate change. Can just c… https://t.co/CbJ8b86Nya,912594
-1,"RT @murfrw2016: Gore is scamming more money from climate fools.
Al Gore's climate change film An Inconvenient Truth gets a sequel https://t…",497630
-1,Mansbridge implies link between big storm in Australia and climate change tonight on The National with no evidence??? #cdnpoli #media,230309
-1,@CarbonWA why do you think voters in a left wing state dismiss man made 'climate change' hysteria? #Brrrr... https://t.co/8Oi2kbReEV,911566
-1,Will the sun put the brakes on global warming?' via FOX NEWS https://t.co/miZDleCRtf,645251
-1,"@BSwinneyScout @TysonKFAN. No no no. Come on Swinney, Democrats invented global warming. Ignore the ice caps melting &amp; swings in temp.",528738
-1,RT @RadioFreeTom: This is why I avoid climate change discussions. It's a religion. https://t.co/a5YePC0diP,625549
-1,"Libs are all for science proving climate change is real... but ignore the scientific fact a child with a beating heart is alive.
#hypocrisy",774648
-1,RT @dbongino: We're at the point w/the delusional Left that literally every weather event is evidence of 'global warming.' Their dishonesty…,890582
-1,"RT @joshdcaplan: Al Gore admits Paris Accord won't solve the issue of 'climate change.'

Yet liberals say Trump pulling out will des…",380307
-1,"RT @JoshNoneYaBiz: Funny the same people who believe in climate change bc of science, cant accept that you're biologically male or female.…",390339
-1,"RT @HerberMp: @sness5561_ness Al Gore is a idiot! He thinks climate change is the cause of all our problems. Always has, always w…",213863
-1,"RT @sara8smiles: Hey liberals the climate change crap is a hoax that ties to #Agenda2030.
The Climate is Being Changed byÃ¢â‚¬Â¦",819732
